Titulo;Rua;Metros;Quartos;Banheiro;Garagem;Preço;Link;Id;Concatenados
Setor Marista, Goiânia;Rua 15;45 m²;1;1;2;R$ 450.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-45m2-id-2606542209/?source=ranking%2Crp;2606542209;Setor Marista, GoiâniaRua 1545 m²11R$ 450.000
Setor Marista, Goiânia;Rua 135;122 m²;2;2;2;R$ 1.280.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-marista-goiania-122m2-id-2798063139/?source=ranking%2Crp;2798063139;Setor Marista, GoiâniaRua 135122 m²22R$ 1.280.000
Setor Marista, Goiânia;;225 m²;4;5;3;R$ 2.137.500;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-setor-marista-goiania-225m2-id-2780492533/?source=ranking%2Crp;2780492533;Setor Marista, Goiânianan225 m²45R$ 2.137.500
Setor Marista, Goiânia;Rua 30;150 m²;3;4;0;R$ 1.655.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-150m2-id-2795233913/?source=ranking%2Crp;2795233913;Setor Marista, GoiâniaRua 30150 m²34R$ 1.655.000
Setor Marista, Goiânia;Rua 1121;64 m²;2;1;1;R$ 550.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-64m2-id-2670635767/?source=ranking%2Crp;2670635767;Setor Marista, GoiâniaRua 112164 m²21R$ 550.000
Setor Marista, Goiânia;Rua 146;141 m²;3;4;2;R$ 1.700.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-141m2-id-2701577484/?source=ranking%2Crp;2701577484;Setor Marista, GoiâniaRua 146141 m²34R$ 1.700.000
Setor Marista, Goiânia;Rua 145;138 m²;3;3;2;R$ 1.050.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-138m2-id-2717011634/?source=ranking%2Crp;2717011634;Setor Marista, GoiâniaRua 145138 m²33R$ 1.050.000
Setor Marista, Goiânia;Rua 24;125 m²;3;5;2;R$ 1.250.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-125m2-id-2750625101/?source=ranking%2Crp;2750625101;Setor Marista, GoiâniaRua 24125 m²35R$ 1.250.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;72 m²;2;2;1;R$ 848.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-marista-goiania-72m2-id-2766827413/?source=ranking%2Crp;2766827413;Setor Marista, GoiâniaAlameda Ricardo Paranhos72 m²22R$ 848.000
Setor Marista, Goiânia;;111 m²;3;4;2;R$ 1.379.100;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-111m2-id-2751796298/?source=ranking%2Crp;2751796298;Setor Marista, Goiânianan111 m²34R$ 1.379.100
Setor Marista, Goiânia;Rua 135;137 m²;3;5;2;R$ 1.590.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-137m2-id-2798299025/?source=ranking%2Crp;2798299025;Setor Marista, GoiâniaRua 135137 m²35R$ 1.590.000
Setor Marista, Goiânia;Rua 144;69 m²;3;1;1;R$ 220.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-setor-marista-goiania-69m2-id-2798119821/?source=ranking%2Crp;2798119821;Setor Marista, GoiâniaRua 14469 m²31R$ 220.000
Setor Marista, Goiânia;Rua 146;226 m²;4;6;3;R$ 2.695.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-226m2-id-2773677330/?source=ranking%2Crp;2773677330;Setor Marista, GoiâniaRua 146226 m²46R$ 2.695.000
Setor Marista, Goiânia;Rua 145;140 m²;3;5;0;R$ 1.780.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-140m2-id-2784990819/?source=ranking%2Crp;2784990819;Setor Marista, GoiâniaRua 145140 m²35R$ 1.780.000
Setor Marista, Goiânia;Avenida T 9;115 m²;3;4;2;R$ 1.450.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-115m2-id-2759940934/?source=ranking%2Crp;2759940934;Setor Marista, GoiâniaAvenida T 9115 m²34R$ 1.450.000
Setor Marista, Goiânia;Rua 1138;81 m²;2;2;1;R$ 795.982;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-81m2-id-2698627914/?source=ranking%2Crp;2698627914;Setor Marista, GoiâniaRua 113881 m²22R$ 795.982
Setor Marista, Goiânia;Rua 1123;41 m²;1;1;1;R$ 350.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-setor-marista-goiania-41m2-id-2637895619/?source=ranking%2Crp;2637895619;Setor Marista, GoiâniaRua 112341 m²11R$ 350.000
Setor Marista, Goiânia;Avenida 136;49 m²;1;1;1;R$ 589.961;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-49m2-id-2786897723/?source=ranking%2Crp;2786897723;Setor Marista, GoiâniaAvenida 13649 m²11R$ 589.961
Setor Marista, Goiânia;Rua 1141;38 m²;1;1;0;R$ 393.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-setor-marista-goiania-38m2-id-2798476922/?source=ranking%2Crp;2798476922;Setor Marista, GoiâniaRua 114138 m²11R$ 393.000
Setor Marista, Goiânia;Rua 1128;81 m²;2;2;1;R$ 1.022.256;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-setor-marista-goiania-81m2-id-2768280057/?source=ranking%2Crp;2768280057;Setor Marista, GoiâniaRua 112881 m²22R$ 1.022.256
Setor Marista, Goiânia;Rua 1124;157 m²;3;5;2;R$ 1.490.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-157m2-id-2793596484/?source=ranking%2Crp;2793596484;Setor Marista, GoiâniaRua 1124157 m²35R$ 1.490.000
Setor Marista, Goiânia;Rua 143;114 m²;3;2;2;R$ 1.200.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-114m2-id-2802529216/?source=ranking%2Crp;2802529216;Setor Marista, GoiâniaRua 143114 m²32R$ 1.200.000
Setor Marista, Goiânia;Rua 1141;120 m²;3;4;2;R$ 1.380.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-120m2-id-2785741223/?source=ranking%2Crp;2785741223;Setor Marista, GoiâniaRua 1141120 m²34R$ 1.380.000
Setor Marista, Goiânia;Rua 1141;77 m²;2;3;1;R$ 866.462;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-marista-goiania-77m2-id-2778400601/?source=ranking%2Crp;2778400601;Setor Marista, GoiâniaRua 114177 m²23R$ 866.462
Setor Marista, Goiânia;Rua 1141;228 m²;4;5;3;R$ 2.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-228m2-id-2793594906/?source=ranking%2Crp;2793594906;Setor Marista, GoiâniaRua 1141228 m²45R$ 2.300.000
Setor Marista, Goiânia;Rua 30;150 m²;3;4;2;R$ 1.800.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-150m2-id-2763497480/?source=ranking%2Crp;2763497480;Setor Marista, GoiâniaRua 30150 m²34R$ 1.800.000
Setor Marista, Goiânia;Rua 1141;111 m²;2;4;2;R$ 1.250.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-marista-goiania-111m2-id-2578284211/?source=ranking%2Crp;2578284211;Setor Marista, GoiâniaRua 1141111 m²24R$ 1.250.000
Setor Marista, Goiânia;Rua Mário Bittar;135 m²;3;5;2;R$ 1.150.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-135m2-id-2782286240/?source=ranking%2Crp;2782286240;Setor Marista, GoiâniaRua Mário Bittar135 m²35R$ 1.150.000
Setor Marista, Goiânia;;109 m²;3;4;2;R$ 1.120.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-109m2-id-2751794229/?source=ranking%2Crp;2751794229;Setor Marista, Goiânianan109 m²34R$ 1.120.000
Setor Marista, Goiânia;Rua 1141;81 m²;2;2;1;R$ 799.962;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-setor-marista-goiania-81m2-id-2759272132/?source=ranking%2Crp;2759272132;Setor Marista, GoiâniaRua 114181 m²22R$ 799.962
Setor Marista, Goiânia;Rua 13;326 m²;4;6;4;R$ 4.599.999;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-326m2-id-2443540879/?source=ranking%2Crp;2443540879;Setor Marista, GoiâniaRua 13326 m²46R$ 4.599.999
Setor Marista, Goiânia;Rua T 55;28 m²;1;1;1;R$ 352.000;https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-setor-marista-goiania-28m2-id-2801793783/?source=ranking%2Crp;2801793783;Setor Marista, GoiâniaRua T 5528 m²11R$ 352.000
Setor Marista, Goiânia;Rua 1123;113 m²;3;3;2;R$ 1.350.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-113m2-id-2788742032/?source=ranking%2Crp;2788742032;Setor Marista, GoiâniaRua 1123113 m²33R$ 1.350.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;131 m²;3;4;2;R$ 1.409.244;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-131m2-id-2747116410/?source=ranking%2Crp;2747116410;Setor Marista, GoiâniaRua Amélia Artiaga Jardim131 m²34R$ 1.409.244
Setor Marista, Goiânia;Rua 1128;90 m²;3;3;2;R$ 1.050.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-90m2-id-2795554518/?source=ranking%2Crp;2795554518;Setor Marista, GoiâniaRua 112890 m²33R$ 1.050.000
Setor Marista, Goiânia;Rua 147;115 m²;3;2;2;R$ 1.120.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-115m2-id-2797528713/?source=ranking%2Crp;2797528713;Setor Marista, GoiâniaRua 147115 m²32R$ 1.120.000
Setor Marista, Goiânia;Rua 145;132 m²;3;5;3;R$ 1.680.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-132m2-id-2783079640/?source=ranking%2Crp;2783079640;Setor Marista, GoiâniaRua 145132 m²35R$ 1.680.000
Setor Marista, Goiânia;Rua 139;47 m²;1;1;1;R$ 560.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-47m2-id-2631678310/?source=ranking%2Crp;2631678310;Setor Marista, GoiâniaRua 13947 m²11R$ 560.000
Setor Marista, Goiânia;Rua 24;50 m²;1;1;1;R$ 560.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-setor-marista-goiania-50m2-id-2798557723/?source=ranking%2Crp;2798557723;Setor Marista, GoiâniaRua 2450 m²11R$ 560.000
Setor Marista, Goiânia;Rua 1141;256 m²;4;5;3;R$ 3.200.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-256m2-id-2754603908/?source=ranking%2Crp;2754603908;Setor Marista, GoiâniaRua 1141256 m²45R$ 3.200.000
Setor Marista, Goiânia;Rua 1141;71 m²;2;2;1;R$ 899.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-71m2-id-2773936934/?source=ranking%2Crp;2773936934;Setor Marista, GoiâniaRua 114171 m²22R$ 899.000
Setor Marista, Goiânia;Rua 1128;72 m²;2;2;1;R$ 795.960;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-marista-goiania-72m2-id-2761067155/?source=ranking%2Crp;2761067155;Setor Marista, GoiâniaRua 112872 m²22R$ 795.960
Setor Marista, Goiânia;Rua 146;73 m²;2;2;2;R$ 719.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-73m2-id-2770193315/?source=ranking%2Crp;2770193315;Setor Marista, GoiâniaRua 14673 m²22R$ 719.000
Setor Marista, Goiânia;Rua 147;115 m²;3;4;2;R$ 1.320.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-115m2-id-2777654843/?source=ranking%2Crp;2777654843;Setor Marista, GoiâniaRua 147115 m²34R$ 1.320.000
Setor Marista, Goiânia;Alameda Coronel Joaquim de Bastos;75 m²;2;3;2;R$ 1.013.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-75m2-id-2730647580/?source=ranking%2Crp;2730647580;Setor Marista, GoiâniaAlameda Coronel Joaquim de Bastos75 m²23R$ 1.013.000
Setor Marista, Goiânia;Rua 140;73 m²;2;2;1;R$ 813.102;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-73m2-id-2765010999/?source=ranking%2Crp;2765010999;Setor Marista, GoiâniaRua 14073 m²22R$ 813.102
Setor Marista, Goiânia;Rua 1128;162 m²;3;4;3;R$ 1.775.520;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-162m2-id-2722981736/?source=ranking%2Crp;2722981736;Setor Marista, GoiâniaRua 1128162 m²34R$ 1.775.520
Setor Marista, Goiânia;Rua 1128;80 m²;3;3;1;R$ 715.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-80m2-id-2786899723/?source=ranking%2Crp;2786899723;Setor Marista, GoiâniaRua 112880 m²33R$ 715.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;72 m²;2;3;1;R$ 930.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-marista-goiania-72m2-id-2804688523/?source=ranking%2Crp;2804688523;Setor Marista, GoiâniaRua Amélia Artiaga Jardim72 m²23R$ 930.000
Setor Marista, Goiânia;Rua 1141;111 m²;3;5;2;R$ 1.049.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-111m2-id-2796433220/?source=ranking%2Crp;2796433220;Setor Marista, GoiâniaRua 1141111 m²35R$ 1.049.000
Setor Marista, Goiânia;Rua 1123;127 m²;3;5;3;R$ 1.375.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-127m2-id-2779419456/?source=ranking%2Crp;2779419456;Setor Marista, GoiâniaRua 1123127 m²35R$ 1.375.000
Setor Marista, Goiânia;Rua 1128;167 m²;3;4;3;R$ 1.670.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-167m2-id-2779557053/?source=ranking%2Crp;2779557053;Setor Marista, GoiâniaRua 1128167 m²34R$ 1.670.000
Setor Marista, Goiânia;Rua Mário Bittar;135 m²;3;1;3;R$ 1.400.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-135m2-id-2715634706/?source=ranking%2Crp;2715634706;Setor Marista, GoiâniaRua Mário Bittar135 m²31R$ 1.400.000
Setor Marista, Goiânia;Rua 1124;125 m²;3;4;2;R$ 1.525.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-125m2-id-2721826899/?source=ranking%2Crp;2721826899;Setor Marista, GoiâniaRua 1124125 m²34R$ 1.525.000
Setor Marista, Goiânia;Rua 1141;227 m²;4;5;3;R$ 2.600.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-227m2-id-2768318734/?source=ranking%2Crp;2768318734;Setor Marista, GoiâniaRua 1141227 m²45R$ 2.600.000
Setor Marista, Goiânia;Rua 1128;90 m²;2;3;2;R$ 1.034.295;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-setor-marista-goiania-90m2-id-2768282414/?source=ranking%2Crp;2768282414;Setor Marista, GoiâniaRua 112890 m²23R$ 1.034.295
Setor Marista, Goiânia;Viela 1140;80 m²;2;2;1;R$ 815.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-marista-goiania-80m2-id-2776770347/?source=ranking%2Crp;2776770347;Setor Marista, GoiâniaViela 114080 m²22R$ 815.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;34 m²;1;1;1;R$ 379.000;https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-com-piscina-setor-marista-goiania-34m2-id-2766426829/?source=ranking%2Crp;2766426829;Setor Marista, GoiâniaRua Amélia Artiaga Jardim34 m²11R$ 379.000
Setor Marista, Goiânia;Rua 146;96 m²;2;3;1;R$ 1.205.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-96m2-id-2737926516/?source=ranking%2Crp;2737926516;Setor Marista, GoiâniaRua 14696 m²23R$ 1.205.000
Setor Marista, Goiânia;Rua 140;82 m²;2;4;2;R$ 1.000.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-82m2-id-2771190909/?source=ranking%2Crp;2771190909;Setor Marista, GoiâniaRua 14082 m²24R$ 1.000.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;265 m²;3;5;4;R$ 3.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-265m2-id-2629976615/?source=ranking%2Crp;2629976615;Setor Marista, GoiâniaAlameda Ricardo Paranhos265 m²35R$ 3.300.000
Setor Marista, Goiânia;Rua 1138;120 m²;3;4;2;R$ 1.099.900;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-120m2-id-2443964506/?source=ranking%2Crp;2443964506;Setor Marista, GoiâniaRua 1138120 m²34R$ 1.099.900
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;265 m²;3;4;4;R$ 3.100.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-265m2-id-2778971463/?source=ranking%2Crp;2778971463;Setor Marista, GoiâniaRua Amélia Artiaga Jardim265 m²34R$ 3.100.000
Setor Marista, Goiânia;Rua 1125;157 m²;3;3;2;R$ 1.920.356;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-157m2-id-2795447240/?source=ranking%2Crp;2795447240;Setor Marista, GoiâniaRua 1125157 m²33R$ 1.920.356
Setor Marista, Goiânia;Rua 141;38 m²;1;1;1;R$ 430.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-38m2-id-2775019854/?source=ranking%2Crp;2775019854;Setor Marista, GoiâniaRua 14138 m²11R$ 430.000
Setor Marista, Goiânia;Rua 24;160 m²;3;5;3;R$ 1.790.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-160m2-id-2764913413/?source=ranking%2Crp;2764913413;Setor Marista, GoiâniaRua 24160 m²35R$ 1.790.000
Setor Marista, Goiânia;Rua 1123;61 m²;2;2;1;R$ 690.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-61m2-id-2795447242/?source=ranking%2Crp;2795447242;Setor Marista, GoiâniaRua 112361 m²22R$ 690.000
Setor Marista, Goiânia;Rua Mário Bittar;218 m²;3;4;3;R$ 2.160.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-218m2-id-2788597418/?source=ranking%2Crp;2788597418;Setor Marista, GoiâniaRua Mário Bittar218 m²34R$ 2.160.000
Setor Marista, Goiânia;Rua 30;150 m²;3;4;3;R$ 1.650.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-150m2-id-2799971815/?source=ranking%2Crp;2799971815;Setor Marista, GoiâniaRua 30150 m²34R$ 1.650.000
Setor Marista, Goiânia;Rua Mário Bittar;137 m²;3;4;2;R$ 1.500.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-137m2-id-2797080536/?source=ranking%2Crp;2797080536;Setor Marista, GoiâniaRua Mário Bittar137 m²34R$ 1.500.000
Setor Marista, Goiânia;Rua 135;159 m²;4;4;2;R$ 1.500.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-159m2-id-2796743828/?source=ranking%2Crp;2796743828;Setor Marista, GoiâniaRua 135159 m²44R$ 1.500.000
Setor Marista, Goiânia;Rua 1125;204 m²;4;4;2;R$ 2.048.879;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-204m2-id-2795430422/?source=ranking%2Crp;2795430422;Setor Marista, GoiâniaRua 1125204 m²44R$ 2.048.879
Setor Marista, Goiânia;Rua 146;160 m²;3;4;3;R$ 1.972.708;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-160m2-id-2758812266/?source=ranking%2Crp;2758812266;Setor Marista, GoiâniaRua 146160 m²34R$ 1.972.708
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;265 m²;3;4;0;R$ 3.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-265m2-id-2797722514/?source=ranking%2Crp;2797722514;Setor Marista, GoiâniaRua Amélia Artiaga Jardim265 m²34R$ 3.300.000
Setor Marista, Goiânia;Rua 135;182 m²;3;4;3;R$ 1.990.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-182m2-id-2712689194/?source=ranking%2Crp;2712689194;Setor Marista, GoiâniaRua 135182 m²34R$ 1.990.000
Setor Marista, Goiânia;Rua 138;69 m²;2;1;1;R$ 685.218;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-69m2-id-2795448520/?source=ranking%2Crp;2795448520;Setor Marista, GoiâniaRua 13869 m²21R$ 685.218
Setor Marista, Goiânia;Avenida D;42 m²;3;2;1;R$ 600.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-42m2-id-2773125637/?source=ranking%2Crp;2773125637;Setor Marista, GoiâniaAvenida D42 m²32R$ 600.000
Setor Marista, Goiânia;Rua 1141;219 m²;4;5;3;R$ 2.140.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-219m2-id-2804244518/?source=ranking%2Crp;2804244518;Setor Marista, GoiâniaRua 1141219 m²45R$ 2.140.000
Setor Marista, Goiânia;Rua 38;129 m²;3;5;0;R$ 1.161.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-129m2-id-2705272646/?source=ranking%2Crp;2705272646;Setor Marista, GoiâniaRua 38129 m²35R$ 1.161.000
